Unnamed: 0,movieId,count,mean_ratings,genres,name,year,image
157,2203,2785,4.086355476,"['Crime', 'Drama', 'Thriller']",Shadow of a Doubt,1943,https://image.tmdb.org/t/p/w500/ptyWagbWE8jSGyV2tGEzAdVbRCj.jpg
158,114635,261,4.086206897,['Documentary'],The Look of Silence,2014,https://image.tmdb.org/t/p/w500/7TakQLT8gyzIMG8hX8RLTd5qROQ.jpg
159,5147,2828,4.08592645,['Drama'],Wild Strawberries (Smultronstället),1957,https://image.tmdb.org/t/p/w500/iyTD2QnySNMPUPE3IedZQipSWfz.jpg
160,326,1497,4.084502338,['Drama'],To Live (Huozhe),1994,https://image.tmdb.org/t/p/w500/jw21RZTfliZIjTWx3Z2i5Zb6jH6.jpg
161,7327,2694,4.083518931,['Drama'],Persona,1966,https://image.tmdb.org/t/p/w500/bdXbfUir63TQHA5NTNcXPICZCW8.jpg
162,2357,2613,4.083046307,['Drama'],Central Station (Central do Brasil),1998,https://image.tmdb.org/t/p/w500/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg
163,287699,1152,4.082899306,['Drama'],Oppenheimer,2023,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg
164,4973,43459,4.082169401,"['Comedy', 'Romance']","Amelie (Fabuleux destin d'Amélie Poulain, Le)",2001,https://image.tmdb.org/t/p/w500/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg
165,7156,3275,4.081679389,"['Documentary', 'War']",The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,https://image.tmdb.org/t/p/w500/m1dEnkrdJGBSLeAyJepuGrU9sNI.jpg
166,1232,3905,4.080921895,"['Drama', 'Mystery', 'Sci-Fi']",Stalker,1979,https://image.tmdb.org/t/p/w500/rem87AyEochEuhn9VvAGoMQpigz.jpg
167,6350,7539,4.080183048,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),1986,https://image.tmdb.org/t/p/w500/41XxSsJc5OrulP0m7TrrUeO2hoz.jpg
168,1237,6657,4.079615442,['Drama'],"The Seventh Seal (Sjunde inseglet, Det)",1957,https://image.tmdb.org/t/p/w500/wcZ21zrOsy0b52AfAF50XpTiv75.jpg
169,951,4897,4.079538493,"['Comedy', 'Romance']",His Girl Friday,1940,https://image.tmdb.org/t/p/w500/da95rurNghmKWmraPyqP6IsnAt1.jpg
170,3462,6051,4.0792431,"['Comedy', 'Drama', 'Romance']",Modern Times,1936,https://image.tmdb.org/t/p/w500/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg
171,1939,2222,4.078532853,"['Drama', 'War']",The Best Years of Our Lives,1946,https://image.tmdb.org/t/p/w500/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg
172,5008,2641,4.07819008,"['Drama', 'Mystery', 'Thriller']",Witness for the Prosecution,1957,https://image.tmdb.org/t/p/w500/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg
173,1361,1863,4.077026302,['Documentary'],Paradise Lost: The Child Murders at Robin Hood Hills,1996,https://image.tmdb.org/t/p/w500/h65fwEQTv9zRNyEuExE1wAk5CQ2.jpg
174,1256,6391,4.076748553,"['Comedy', 'Musical', 'War']",Duck Soup,1933,https://image.tmdb.org/t/p/w500/31t63plEGKHhYuuCpC9bFWO9SBS.jpg
175,111,36647,4.076663847,"['Crime', 'Drama', 'Thriller']",Taxi Driver,1976,https://image.tmdb.org/t/p/w500/ekstpH614fwDX8DUln1a2Opz0N8.jpg
176,26699,388,4.076030928,['Drama'],Close-Up (Nema-ye Nazdik),1990,https://image.tmdb.org/t/p/w500/m9HG2N9ZKCmNN9qOHJTNyy18wn3.jpg
177,171749,501,4.075848303,['(no genres listed)'],Death Note: Desu nôto,2006,https://www.reelviews.net/resources/img/default_poster.jpg
178,96606,1393,4.074659009,['Documentary'],Samsara,2011,https://image.tmdb.org/t/p/w500/qodkea4k0pNUmNTl5TJO2PdTqgW.jpg
179,135456,369,4.074525745,"['Action', 'Animation', 'Crime', 'Sci-Fi']",Ghost in the Shell: Stand Alone Complex - The Laughing Man,2005,https://image.tmdb.org/t/p/w500/6FQboZCHxIRYF4TIJZ1gxZ4XqpR.jpg
180,2360,3025,4.074380165,['Drama'],The Celebration (Festen),1998,https://image.tmdb.org/t/p/w500/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg
182,306,8183,4.073567151,['Drama'],Three Colors: Red (Trois couleurs: Rouge),1994,https://image.tmdb.org/t/p/w500/JHmsBiX1tjCKqAul1lzC20WcAW.jpg
183,1225,24986,4.072640679,['Drama'],Amadeus,1984,https://image.tmdb.org/t/p/w500/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg
184,261955,152,4.072368421,"['Documentary', 'Thriller']",The Rescue,2021,https://image.tmdb.org/t/p/w500/kC7fVtCkJACwPBaRr2hlj2whfKX.jpg
185,5498,678,4.072271386,['Drama'],Red Beard (Akahige),1965,https://image.tmdb.org/t/p/w500/fo800fRcWtl3Zhs6tPHfXP4KBak.jpg
186,3077,1225,4.072244898,['Documentary'],42 Up,1998,https://image.tmdb.org/t/p/w500/fcOziYVE7iGW3H7tM4yLod4ExvK.jpg
187,5952,67463,4.072187718,"['Adventure', 'Fantasy']",The Lord of the Rings: The Two Towers,2002,https://image.tmdb.org/t/p/w500/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg
188,142488,8867,4.072008571,['Thriller'],Spotlight,2015,https://image.tmdb.org/t/p/w500/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg
189,923,22920,4.071378709,"['Drama', 'Mystery']",Citizen Kane,1941,https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
190,3196,3233,4.070677389,"['Drama', 'War']",Stalag 17,1953,https://image.tmdb.org/t/p/w500/lfve9FDKjT7JPbWI9NCs5340F79.jpg
191,678,2739,4.069733479,"['Drama', 'Thriller']",Some Folks Call It a Sling Blade,1993,https://www.reelviews.net/resources/img/default_poster.jpg
192,6896,352,4.069602273,"['Documentary', 'War']",Shoah,1985,https://image.tmdb.org/t/p/w500/yvwF7dfSCybFcBOklUzKpE46bHM.jpg
193,99764,706,4.069405099,"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",It's Such a Beautiful Day,2012,https://www.reelviews.net/resources/img/default_poster.jpg
194,2935,1678,4.068831943,"['Comedy', 'Romance']",The Lady Eve,1941,https://image.tmdb.org/t/p/w500/lJYD3CMgKtv12hazSHc7xt3i2uq.jpg
195,8684,677,4.068685377,"['Adventure', 'Drama']","Man Escaped, A (Un condamné à mort s'est échappé ou Le vent souffle où il veut)",1956,https://image.tmdb.org/t/p/w500/yPVp405f3FzLyLJW73rcn9FhWyH.jpg
196,26003,591,4.068527919,"['Crime', 'Documentary', 'War']",Night and Fog (Nuit et brouillard),1955,https://image.tmdb.org/t/p/w500/2iWYQia8enOai7QEO3TvenleD7r.jpg
197,1214,45211,4.068401495,"['Horror', 'Sci-Fi']",Alien,1979,https://image.tmdb.org/t/p/w500/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg
198,1299,7712,4.067232884,"['Drama', 'War']",The Killing Fields,1984,https://image.tmdb.org/t/p/w500/cX6Bv7natnZwQjsV9bLL8mmWjkS.jpg
199,4011,32509,4.066981451,"['Comedy', 'Crime', 'Thriller']",Snatch,2000,https://image.tmdb.org/t/p/w500/56mOJth6DJ6JhgoE2jtpilVqJO.jpg
200,3468,4997,4.066539924,['Drama'],The Hustler,1961,https://image.tmdb.org/t/p/w500/bUZiJFrC1Zp3zXHmOpR7gxR5VKy.jpg
201,7361,44430,4.06529372,"['Drama', 'Romance', 'Sci-Fi']",Eternal Sunshine of the Spotless Mind,2004,https://image.tmdb.org/t/p/w500/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg
202,928,5879,4.064126552,"['Drama', 'Mystery', 'Romance', 'Thriller']",Rebecca,1940,https://image.tmdb.org/t/p/w500/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg
203,1132,3233,4.063253944,['Drama'],Manon of the Spring (Manon des sources),1986,https://image.tmdb.org/t/p/w500/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg
204,1219,27027,4.062511563,"['Crime', 'Horror']",Psycho,1960,https://image.tmdb.org/t/p/w500/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg
205,3819,2152,4.0625,['Comedy'],Tampopo,1985,https://image.tmdb.org/t/p/w500/2XLDb3RDQmtlxt5Snnig9W4moq4.jpg
206,3224,1031,4.061105723,['Drama'],Woman in the Dunes (Suna no onna),1964,https://image.tmdb.org/t/p/w500/f0JpsMQ9oEjKBD66Ky3qK3z7LGT.jpg
207,6643,1439,4.060111188,['Drama'],Tokyo Story (Tôkyô monogatari),1953,https://image.tmdb.org/t/p/w500/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg
208,53883,275,4.06,['Documentary'],The Power of Nightmares: The Rise of the Politics of Fear,2004,https://www.reelviews.net/resources/img/default_poster.jpg
209,969,11693,4.058496536,"['Adventure', 'Comedy', 'Romance', 'War']",The African Queen,1951,https://image.tmdb.org/t/p/w500/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg
210,31545,360,4.058333333,"['Crime', 'Film-Noir']","Trou,The  Le (HoleThe ) (Night Watch)",1960,https://image.tmdb.org/t/p/w500/nsVjgNxWTkaFCMuBLhiLHkcoTnt.jpg
211,2330,849,4.057714959,"['Comedy', 'Documentary']",Hands on a Hard Body,1996,https://image.tmdb.org/t/p/w500/snyLQ21YGNWHNcDSNUIouzBFObh.jpg
212,148626,14997,4.056744682,['Drama'],The Big Short,2015,https://image.tmdb.org/t/p/w500/isuQWbJPbjybBEWdcCaBUPmU0XO.jpg
213,179173,257,4.056420233,"['Animation', 'Comedy']",Rabbit of Seville,1950,https://image.tmdb.org/t/p/w500/27VEl23uM1aDxR9if2Ncs8IbSmK.jpg
214,26131,1883,4.056293149,"['Drama', 'War']",The Battle of Algiers (La battaglia di Algeri),1966,https://image.tmdb.org/t/p/w500/Ar3QjxVSUubkqyZFtJqOz2AbBdo.jpg
215,202749,1586,4.056116015,"['Drama', 'Romance']",Portrait of a Lady on Fire,2019,https://image.tmdb.org/t/p/w500/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg
216,1617,32831,4.055648625,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",L.A. Confidential,1997,https://image.tmdb.org/t/p/w500/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg
217,136447,276,4.054347826,['Comedy'],George Carlin: You Are All Diseased,1999,https://image.tmdb.org/t/p/w500/AdLLNHy5EeIsu4mWu6ULTMCsDCK.jpg
218,134849,406,4.054187192,"['Animation', 'Children', 'Comedy']",Duck Amuck,1953,https://image.tmdb.org/t/p/w500/gRZYLCncLa2mzE59qY38McDlFdN.jpg
219,800,7322,4.05367386,"['Drama', 'Mystery', 'Western']",Lone Star,1996,https://image.tmdb.org/t/p/w500/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg
220,5782,4835,4.053567735,"['Action', 'Drama', 'Thriller']",The Professional (Le professionnel),1981,https://image.tmdb.org/t/p/w500/dhAZ8T0tTlTNw3D7Cn8wc87sk1w.jpg
221,3090,1196,4.053093645,['Drama'],Matewan,1987,https://image.tmdb.org/t/p/w500/iSzHt4NujTHX0JFnUWGaMGMb3Wj.jpg
222,4144,4146,4.053063193,"['Drama', 'Romance']",In the Mood For Love (Fa yeung nin wa),2000,https://image.tmdb.org/t/p/w500/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg
223,5995,22683,4.052858969,"['Drama', 'War']",The Pianist,2002,https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
224,143511,161,4.052795031,['Documentary'],Human,2015,https://image.tmdb.org/t/p/w500/vdZgH8cr73DJTLwvyzFpmm9l3xV.jpg
225,356,100296,4.052743878,"['Comedy', 'Drama', 'Romance', 'War']",Forrest Gump,1994,https://image.tmdb.org/t/p/w500/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg
226,3469,2230,4.052690583,['Drama'],Inherit the Wind,1960,https://image.tmdb.org/t/p/w500/7oaHcF0gCOt2lKaT2zajhajP0Zo.jpg
227,102666,736,4.052309783,"['Adventure', 'Comedy']",Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),1973,https://image.tmdb.org/t/p/w500/6f7vhvnma8sbO6821ShE5ViA3r8.jpg
228,270698,3989,4.052268739,"['Action', 'Comedy', 'Sci-Fi']",Everything Everywhere All at Once,2022,https://image.tmdb.org/t/p/w500/rKvCys0fMIIi1X9rmJBxTPLAtoU.jpg
229,55820,27384,4.050814344,"['Crime', 'Drama']",No Country for Old Men,2007,https://image.tmdb.org/t/p/w500/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg
230,115969,129,4.050387597,"['Drama', 'War']",Generation War,2013,https://www.reelviews.net/resources/img/default_poster.jpg
231,1222,32501,4.049029261,"['Drama', 'War']",Full Metal Jacket,1987,https://image.tmdb.org/t/p/w500/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg
232,2028,58368,4.048742462,"['Action', 'Drama', 'War']",Saving Private Ryan,1998,https://image.tmdb.org/t/p/w500/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg
233,31364,2860,4.048426573,"['Crime', 'Drama', 'Mystery', 'Thriller']",Memories of Murder (Salinui chueok),2003,https://image.tmdb.org/t/p/w500/lp3Qzzq1zzy6ToJul9DGBBd8ua1.jpg
234,147326,155,4.048387097,"['Crime', 'Mystery']",The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,1980,https://image.tmdb.org/t/p/w500/f8DfsnLKFWjQ5L21VSwDeODJ4iN.jpg
235,942,3235,4.048068006,"['Crime', 'Film-Noir', 'Mystery']",Laura,1944,https://image.tmdb.org/t/p/w500/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg
236,147328,198,4.047979798,['Crime'],The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,1979,https://www.reelviews.net/resources/img/default_poster.jpg
237,910,13608,4.047655791,"['Comedy', 'Crime']",Some Like It Hot,1959,https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
238,1041,5851,4.047000513,['Drama'],Secrets & Lies,1996,https://image.tmdb.org/t/p/w500/meNvqTg895Nj6Aw2voH3peXBUqL.jpg
239,7766,1724,4.046693735,"['Action', 'Drama', 'Thriller', 'War']",Throne of Blood (Kumonosu jô),1957,https://image.tmdb.org/t/p/w500/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg
240,32657,344,4.046511628,"['Animation', 'Drama']","The Man Who Planted Trees (Homme qui plantait des arbres, L')",1987,https://image.tmdb.org/t/p/w500/un0NjREDaLEWWOTr7tE52MjQY6O.jpg
241,916,7573,4.046414895,"['Comedy', 'Drama', 'Romance']",Roman Holiday,1953,https://image.tmdb.org/t/p/w500/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
242,116136,325,4.046153846,['Drama'],Olive Kitteridge,2014,https://www.reelviews.net/resources/img/default_poster.jpg
243,2066,1486,4.046096904,['Film-Noir'],Out of the Past,1947,https://image.tmdb.org/t/p/w500/xkP7PHExdCDzcBemGaiZCk6oCtZ.jpg
244,196067,340,4.045588235,"['Adventure', 'Documentary']",The Dawn Wall,2018,https://image.tmdb.org/t/p/w500/bZQCNGb1II5eWASBhEgJBGxOPUM.jpg
245,86781,2162,4.0453284,"['Drama', 'Mystery', 'War']",Incendies,2010,https://image.tmdb.org/t/p/w500/dGrSn4SsuC2EMfF7qqq491ukcU.jpg
246,164179,19742,4.045182859,['Sci-Fi'],Arrival,2016,https://image.tmdb.org/t/p/w500/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg
247,32853,166,4.045180723,"['Documentary', 'War']",The Sorrow and the Pity (Le chagrin et la pitié),1969,https://image.tmdb.org/t/p/w500/eJRN6vh4hwBEITSfhNQZwVM7MDa.jpg
248,2208,2760,4.045108696,"['Drama', 'Mystery', 'Thriller']",The Lady Vanishes,1938,https://image.tmdb.org/t/p/w500/c1t9LB76LvEARPanfEzXmkm7fwY.jpg
249,146028,256,4.044921875,"['Crime', 'Mystery']",The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,1981,https://image.tmdb.org/t/p/w500/5W1OR1Tv7JAbphYNYrUgWvkL24I.jpg
250,899,12913,4.044915976,"['Comedy', 'Musical', 'Romance']",Singin' in the Rain,1952,https://image.tmdb.org/t/p/w500/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
251,1223,8854,4.042918455,"['Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']","Grand Day Out with Wallace and Gromit, A",1989,https://image.tmdb.org/t/p/w500/og1s6iwv73WMShgNzg0WTtmrKXy.jpg
252,207313,10740,4.042504655,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",Knives Out,2019,https://image.tmdb.org/t/p/w500/pThyQovXQrw2m0s9x82twj48Jq4.jpg
253,58425,320,4.0421875,['Documentary'],Heima,2007,https://image.tmdb.org/t/p/w500/qZxnDvflb4vMbKjqlG7IIvG1BDh.jpg
254,111130,166,4.042168675,['Documentary'],Powers of Ten,1977,https://image.tmdb.org/t/p/w500/vPfnkN2ZFeWCg19INDLCBbfYP0r.jpg
255,1304,17587,4.041934383,"['Action', 'Western']",Butch Cassidy and the Sundance Kid,1969,https://image.tmdb.org/t/p/w500/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg
256,183423,530,4.041509434,['Documentary'],AlphaGo,2017,https://image.tmdb.org/t/p/w500/mBebKFGVVuv6tDnUP8F5wKqxuNA.jpg
257,165969,302,4.041390728,['Documentary'],HyperNormalisation,2016,https://image.tmdb.org/t/p/w500/tTqI2xoB7cGO7HASB22Sss6x44J.jpg
258,28,3310,4.041238671,"['Drama', 'Romance']",Persuasion,1995,https://image.tmdb.org/t/p/w500/10hycdhFLq3M3y0ONxIMSiY8Mrs.jpg
259,167792,199,4.040201005,"['Animation', 'Children', 'Comedy']","What's Opera, Doc?",1957,https://image.tmdb.org/t/p/w500/kkbaY8UyPbyzU3xg8CONgwW0Eid.jpg
260,26048,150,4.04,"['Drama', 'War']",The Human Condition II (Ningen no joken II),1959,https://image.tmdb.org/t/p/w500/7jfv1C4t06VGenQxf3HbmLVmUHZ.jpg
261,953,18374,4.039131381,"['Children', 'Drama', 'Fantasy', 'Romance']",It's a Wonderful Life,1946,https://image.tmdb.org/t/p/w500/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg
262,1244,10130,4.038351431,"['Comedy', 'Drama', 'Romance']",Manhattan,1979,https://image.tmdb.org/t/p/w500/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg
263,208703,6884,4.0381319,"['Drama', 'War']",1917,2019,https://image.tmdb.org/t/p/w500/iZf0KyrE25z1sage4SYFLCCrMi9.jpg
264,104879,9541,4.038098732,"['Drama', 'Mystery', 'Thriller']",Prisoners,2013,https://image.tmdb.org/t/p/w500/tuZhZ6biFMr5n9YSVuHOJnNL1uU.jpg
265,68157,34888,4.037950011,"['Action', 'Drama', 'War']",Inglourious Basterds,2009,https://image.tmdb.org/t/p/w500/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg
266,1228,13049,4.037857307,['Drama'],Raging Bull,1980,https://image.tmdb.org/t/p/w500/3Ph6BrMvgniIzFfsloKbSdXWcd8.jpg
267,26662,6855,4.037417943,"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",Kiki's Delivery Service (Majo no takkyûbin),1989,https://image.tmdb.org/t/p/w500/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg
268,1258,38640,4.036438923,['Horror'],The Shining,1980,https://image.tmdb.org/t/p/w500/xazWoLealQwEgqZ89MLZklLZD3k.jpg
269,2937,994,4.036217304,['Comedy'],The Palm Beach Story,1942,https://image.tmdb.org/t/p/w500/3NtOMzHZIn0VGTpsx9NpvuhHsYN.jpg
270,3091,1708,4.036007026,"['Drama', 'War']",Kagemusha,1980,https://image.tmdb.org/t/p/w500/ag3sgXg27j8NTaIbWoODIFiikfw.jpg
271,26366,279,4.035842294,['Documentary'],Harlan County U.S.A.,1976,https://image.tmdb.org/t/p/w500/ellKxaweJC09DShpyvMESZZW9cO.jpg
272,3147,38965,4.035557552,"['Crime', 'Drama']",The Green Mile,1999,https://image.tmdb.org/t/p/w500/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg
273,945,2308,4.034662045,"['Comedy', 'Musical', 'Romance']",Top Hat,1935,https://image.tmdb.org/t/p/w500/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg
274,1950,4151,4.034569983,"['Drama', 'Mystery']",In the Heat of the Night,1967,https://image.tmdb.org/t/p/w500/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg
275,214,1000,4.0345,"['Drama', 'War']",Before the Rain (Pred dozhdot),1994,https://image.tmdb.org/t/p/w500/e3oPylXb2nnoE5fVLaehi1Jaxsa.jpg
276,911,5117,4.034199726,"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",Charade,1963,https://image.tmdb.org/t/p/w500/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg
277,3470,1294,4.034003091,"['Adventure', 'Drama']",Dersu Uzala,1975,https://image.tmdb.org/t/p/w500/bIOrDQ3Gg68k3qJAnRU7nIZr0BW.jpg
278,148667,679,4.033873343,['Comedy'],John Mulaney: The Comeback Kid,2015,https://image.tmdb.org/t/p/w500/pzM9t33T2YUA7vaCb2GxaDrlTW1.jpg
279,1281,5484,4.033643326,"['Comedy', 'Drama', 'War']",The Great Dictator,1940,https://image.tmdb.org/t/p/w500/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg
280,1230,19323,4.033405786,"['Comedy', 'Romance']",Annie Hall,1977,https://image.tmdb.org/t/p/w500/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg
281,3035,2644,4.03290469,"['Comedy', 'Drama', 'War']",Mister Roberts,1955,https://image.tmdb.org/t/p/w500/5B8Gc1N2S3CDWHBzm0VxaMPTyzJ.jpg
282,1086,7252,4.032749586,"['Crime', 'Mystery', 'Thriller']",Dial M for Murder,1954,https://image.tmdb.org/t/p/w500/2gDCAgl2iBQNuJuk6p2xtuS1ewg.jpg
283,107412,384,4.032552083,"['Comedy', 'Romance']","Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",1967,https://image.tmdb.org/t/p/w500/orp7Ec8fDDHXFYnAjOPWsuF0Dhe.jpg
284,56782,15494,4.031560604,"['Drama', 'Western']",There Will Be Blood,2007,https://image.tmdb.org/t/p/w500/fa0RDkAlCec0STeMNAhPaF89q6U.jpg
285,5932,461,4.031453362,['Documentary'],Burden of Dreams,1982,https://image.tmdb.org/t/p/w500/qJuD9yZ7Mn9QCVqKO9WarNNYo4R.jpg
286,136445,191,4.031413613,['Comedy'],George Carlin: Back in Town,1996,https://image.tmdb.org/t/p/w500/gMA34cMwtPKG1GbKlWokMSmUDIE.jpg
287,187531,478,4.031380753,['Comedy'],John Mulaney: Kid Gorgeous at Radio City,2018,https://image.tmdb.org/t/p/w500/fERO7sktbElVbGS1SGDKzQJWxtn.jpg
288,4427,1852,4.031317495,['Drama'],The Lion in Winter,1968,https://image.tmdb.org/t/p/w500/wOeavbzqkciFGxPD9UJYzPMlVAW.jpg
289,193950,2049,4.030990727,['Documentary'],Free Solo,2018,https://image.tmdb.org/t/p/w500/v4QfYZMACODlWul9doN9RxE99ag.jpg
290,136449,967,4.030506722,"['Action', 'Animation', 'Sci-Fi']",Ghost in the Shell 2.0,2008,https://image.tmdb.org/t/p/w500/4Vzlmvb9EyTnr5kN8mFVCMs8f3I.jpg
291,1283,5840,4.030393836,"['Drama', 'Western']",High Noon,1952,https://image.tmdb.org/t/p/w500/bc1x6kIO9oF30y3IMFuKMJV2uOj.jpg
293,3038,777,4.02960103,['Drama'],"Face in the Crowd, A",1957,https://image.tmdb.org/t/p/w500/bjPvs6MY6Rv0DIiJ9rgx2TMEkAk.jpg
294,100556,1124,4.029359431,['Documentary'],The Act of Killing,2012,https://image.tmdb.org/t/p/w500/wg9QERtcZTTcOu6La3nZCfJUMHG.jpg
295,232,6295,4.028991263,"['Comedy', 'Drama', 'Romance']",Eat Drink Man Woman (Yin shi nan nu),1994,https://image.tmdb.org/t/p/w500/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg
296,109374,21554,4.02897374,"['Comedy', 'Drama']",The Grand Budapest Hotel,2014,https://image.tmdb.org/t/p/w500/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg
297,909,6921,4.028897558,"['Comedy', 'Drama', 'Romance']",The Apartment,1960,https://image.tmdb.org/t/p/w500/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg
298,2132,3721,4.028755711,['Drama'],Who's Afraid of Virginia Woolf?,1966,https://image.tmdb.org/t/p/w500/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg
299,6787,6274,4.028689831,"['Drama', 'Thriller']",All the President's Men,1976,https://image.tmdb.org/t/p/w500/cPtSHR7D2WGsDBfnC5DxV927hKn.jpg
300,27156,1727,4.028372901,"['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']","Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",1997,https://image.tmdb.org/t/p/w500/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg
301,167832,1343,4.028294862,['Thriller'],The Invisible Guest,2016,https://image.tmdb.org/t/p/w500/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg
302,2542,24152,4.028092912,"['Comedy', 'Crime', 'Thriller']","Lock, Stock & Two Smoking Barrels",1998,https://image.tmdb.org/t/p/w500/8kSerJrhrJWKLk1LViesGcnrUPE.jpg
303,7256,2851,4.027183444,"['Adventure', 'Documentary']",Touching the Void,2003,https://image.tmdb.org/t/p/w500/fsydA5H8FSDaYlYWddfMpMpDUX.jpg
304,183437,167,4.026946108,"['Animation', 'Sci-Fi']",World of Tomorrow Episode Two: The Burden of Other People's Thoughts,2017,https://image.tmdb.org/t/p/w500/emSII3tXClkIEtSe48yVAD7263V.jpg
305,99114,32043,4.026370814,"['Action', 'Drama', 'Western']",Django Unchained,2012,https://image.tmdb.org/t/p/w500/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg
306,3983,3164,4.026232617,"['Drama', 'Romance']",You Can Count on Me,2000,https://image.tmdb.org/t/p/w500/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg
307,1251,4322,4.026029616,"['Drama', 'Fantasy']",8 1/2 (8½),1963,https://image.tmdb.org/t/p/w500/60rbYRidGzWjb6cjZ2elIiztvpp.jpg
308,26150,1320,4.025378788,"['Drama', 'War']",Andrei Rublev (Andrey Rublyov),1969,https://image.tmdb.org/t/p/w500/910xRIUmNJrWH2hkQifBJtoPp5R.jpg
309,2843,1859,4.025013448,"['Comedy', 'Romance']","Black Cat, White Cat (Crna macka, beli macor)",1998,https://image.tmdb.org/t/p/w500/eEo03ShmRlMh3wkt28KQ6GYlnTW.jpg
310,246,10852,4.024880206,['Documentary'],Hoop Dreams,1994,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg
311,134130,28104,4.024782949,"['Adventure', 'Drama', 'Sci-Fi']",The Martian,2015,https://image.tmdb.org/t/p/w500/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg
